Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
265,2024-02-19,TINDER,USED IN BUILDING A FIRE,0,2,2
265,2024-02-19,HANDLE,PARTS OF A DOOR,3,2,3
265,2024-02-19,BUMBLE,MESS UP,1,2,4
265,2024-02-19,GRINDER,WORKSHOP TOOLS,2,3,1
265,2024-02-19,FRAME,PARTS OF A DOOR,3,3,2
265,2024-02-19,SAW,WORKSHOP TOOLS,2,3,3
265,2024-02-19,LOG,USED IN BUILDING A FIRE,0,3,4
265,2024-02-19,FLUFF,MESS UP,1,4,1
265,2024-02-19,KINDLING,USED IN BUILDING A FIRE,0,4,2
265,2024-02-19,BLOW,MESS UP,1,4,3
265,2024-02-19,ROUTER,WORKSHOP TOOLS,2,4,4
247,2024-02-20,LEAK,VEGETABLE HOMOPHONES,3,1,1
247,2024-02-20,WIND,MUSICAL SECTIONS,1,1,2
247,2024-02-20,DRAG,PARTY POOPER,0,1,3
247,2024-02-20,DROP,BIT OF LIQUID,2,1,4
247,2024-02-20,STRING,MUSICAL SECTIONS,1,2,1
247,2024-02-20,DRIP,PARTY POOPER,0,2,2
247,2024-02-20,BEAT,VEGETABLE HOMOPHONES,3,2,3
247,2024-02-20,TEAR,BIT OF LIQUID,2,2,4
247,2024-02-20,BORE,PARTY POOPER,0,3,1
247,2024-02-20,RHYTHM,MUSICAL SECTIONS,1,3,2
247,2024-02-20,BEAD,BIT OF LIQUID,2,3,3
247,2024-02-20,BRASS,MUSICAL SECTIONS,1,3,4
247,2024-02-20,CHARRED,VEGETABLE HOMOPHONES,3,4,1
247,2024-02-20,GLOB,BIT OF LIQUID,2,4,2
247,2024-02-20,PEE,VEGETABLE HOMOPHONES,3,4,3
247,2024-02-20,DUD,PARTY POOPER,0,4,4
259,2024-02-21,SUPER,THEY HAVE KEYS,2,1,1
259,2024-02-21,COMPUTER,THEY HAVE KEYS,2,1,2
259,2024-02-21,BUGS,PESTERS,0,1,3
259,2024-02-21,COMPANY,TONY WINNERS FOR BEST MUSICAL,1,1,4
259,2024-02-21,HOUNDS,PESTERS,0,2,1
259,2024-02-21,CATS,TONY WINNERS FOR BEST MUSICAL,1,2,2
259,2024-02-21,FISH,SCHOOL OF ___,3,2,3
259,2024-02-21,BADGERS,PESTERS,0,2,4
259,2024-02-21,HARD KNOCKS,SCHOOL OF ___,3,3,1
259,2024-02-21,PIANO,THEY HAVE KEYS,2,3,2
259,2024-02-21,CABARET,TONY WINNERS FOR BEST MUSICAL,1,3,3
259,2024-02-21,ROCK,SCHOOL OF ___,3,3,4
259,2024-02-21,ANNIE,TONY WINNERS FOR BEST MUSICAL,1,4,1
259,2024-02-21,THOUGHT,SCHOOL OF ___,3,4,2
259,2024-02-21,TESTS,THEY HAVE KEYS,2,4,3
259,2024-02-21,NAGS,PESTERS,0,4,4
266,2024-02-22,CLUE,COLORS WITH THEIR FIRST LETTERS CHANGED,3,1,1
266,2024-02-22,ROOT,ORIGIN,2,1,2
266,2024-02-22,WHINE,DOG SOUNDS,0,1,3
266,2024-02-22,WING,DEPARTMENT,1,1,4
266,2024-02-22,CRADLE,ORIGIN,2,2,1
266,2024-02-22,BRANCH,DEPARTMENT,1,2,2
266,2024-02-22,FROWN,COLORS WITH THEIR FIRST LETTERS CHANGED,3,2,3
266,2024-02-22,BARK,DOG SOUNDS,0,2,4
266,2024-02-22,PREEN,COLORS WITH THEIR FIRST LETTERS CHANGED,3,3,1
266,2024-02-22,GROWL,DOG SOUNDS,0,3,2
266,2024-02-22,ARM,DEPARTMENT,1,3,3
266,2024-02-22,FONT,ORIGIN,2,3,4
266,2024-02-22,HOWL,DOG SOUNDS,0,4,1
266,2024-02-22,MELLOW,COLORS WITH THEIR FIRST LETTERS CHANGED,3,4,2
266,2024-02-22,SOURCE,ORIGIN,2,4,3
266,2024-02-22,CHAPTER,DEPARTMENT,1,4,4
264,2024-02-23,FOREST,SHADES OF GREEN,1,1,1
264,2024-02-23,PARADE,PROCESSION,0,1,2
264,2024-02-23,EROTIC,WHAT “BLUE” MIGHT MEAN,2,1,3
264,2024-02-23,SKELETON,THINGS WITH SPINES,3,1,4
264,2024-02-23,TRAIN,PROCESSION,0,2,1
264,2024-02-23,HEDGEHOG,THINGS WITH SPINES,3,2,2
264,2024-02-23,OLIVE,SHADES OF GREEN,1,2,3
264,2024-02-23,BOOK,THINGS WITH SPINES,3,2,4
264,2024-02-23,MINT,SHADES OF GREEN,1,3,1
264,2024-02-23,DEMOCRATIC,WHAT “BLUE” MIGHT MEAN,2,3,2
264,2024-02-23,CACTUS,THINGS WITH SPINES,3,3,3
264,2024-02-23,FLEET,PROCESSION,0,3,4
264,2024-02-23,NOBLE,WHAT “BLUE” MIGHT MEAN,2,4,1
264,2024-02-23,CARAVAN,PROCESSION,0,4,2
264,2024-02-23,SAD,WHAT “BLUE” MIGHT MEAN,2,4,3
264,2024-02-23,LIME,SHADES OF GREEN,1,4,4
260,2024-02-24,CORE,PARTS OF FRUIT YOU MIGHT NOT EAT,2,1,1
260,2024-02-24,FEATHER,WEIGHTS IN BOXING,3,1,2
260,2024-02-24,WIND,WIN + LETTER,1,1,3
260,2024-02-24,MILL,MANUFACTURING LOCATIONS,0,1,4
260,2024-02-24,MIDDLE,WEIGHTS IN BOXING,3,2,1
260,2024-02-24,WING,WIN + LETTER,1,2,2
260,2024-02-24,SEED,PARTS OF FRUIT YOU MIGHT NOT EAT,2,2,3
260,2024-02-24,LIGHT,WEIGHTS IN BOXING,3,2,4
260,2024-02-24,WINE,WIN + LETTER,1,3,1
260,2024-02-24,STEM,PARTS OF FRUIT YOU MIGHT NOT EAT,2,3,2
260,2024-02-24,PLANT,MANUFACTURING LOCATIONS,0,3,3
260,2024-02-24,SHOP,MANUFACTURING LOCATIONS,0,3,4
260,2024-02-24,RIND,PARTS OF FRUIT YOU MIGHT NOT EAT,2,4,1
260,2024-02-24,FACTORY,MANUFACTURING LOCATIONS,0,4,2
260,2024-02-24,HEAVY,WEIGHTS IN BOXING,3,4,3
260,2024-02-24,WINK,WIN + LETTER,1,4,4
267,2024-02-25,PLASTIC,FLEXIBLE,1,1,1
267,2024-02-25,FOIL,FENCING EQUIPMENT,2,1,2
267,2024-02-25,CELLOPHANE,WORDS BEGINNING WITH INSTRUMENTS,3,1,3
267,2024-02-25,LUMBER,WALK HEAVILY,0,1,4
267,2024-02-25,ORGANISM,WORDS BEGINNING WITH INSTRUMENTS,3,2,1
267,2024-02-25,HARPOON,WORDS BEGINNING WITH INSTRUMENTS,3,2,2
267,2024-02-25,TRUDGE,WALK HEAVILY,0,2,3
267,2024-02-25,LIMBER,FLEXIBLE,1,2,4
267,2024-02-25,STOMP,WALK HEAVILY,0,3,1
267,2024-02-25,ELASTIC,FLEXIBLE,1,3,2
267,2024-02-25,GLOVE,FENCING EQUIPMENT,2,3,3
267,2024-02-25,BASSINET,WORDS BEGINNING WITH INSTRUMENTS,3,3,4
267,2024-02-25,MASK,FENCING EQUIPMENT,2,4,1
267,2024-02-25,PLOD,WALK HEAVILY,0,4,2
267,2024-02-25,JACKET,FENCING EQUIPMENT,2,4,3
267,2024-02-25,SUPPLE,FLEXIBLE,1,4,4
261,2024-02-26,ROMANTIC,"ART MOVEMENTS, WITH -ISM",3,1,1
261,2024-02-26,TYPE,ILK,2,1,2
261,2024-02-26,BRAVE,"STAND UP TO, AS A CHALLENGE",1,1,3
261,2024-02-26,FACE,"STAND UP TO, AS A CHALLENGE",1,1,4
261,2024-02-26,KIND,ILK,2,2,1
261,2024-02-26,EXPRESSION,"ART MOVEMENTS, WITH -ISM",3,2,2
261,2024-02-26,SOUR,BASIC TASTES,0,2,3
261,2024-02-26,SURREAL,"ART MOVEMENTS, WITH -ISM",3,2,4
261,2024-02-26,BITTER,BASIC TASTES,0,3,1
261,2024-02-26,SWEET,BASIC TASTES,0,3,2
261,2024-02-26,VARIETY,ILK,2,3,3
261,2024-02-26,MEET,"STAND UP TO, AS A CHALLENGE",1,3,4
261,2024-02-26,SORT,ILK,2,4,1
261,2024-02-26,CONFRONT,"STAND UP TO, AS A CHALLENGE",1,4,2
261,2024-02-26,SALTY,BASIC TASTES,0,4,3
261,2024-02-26,MANNER,"ART MOVEMENTS, WITH -ISM",3,4,4
262,2024-02-27,ANIMAL,KINDS OF CRACKERS,2,1,1
262,2024-02-27,SPLIT,GYMNASTICS POSITIONS,1,1,2
262,2024-02-27,NEON,'80S FASHION TRENDS,0,1,3
262,2024-02-27,SALMON,___ LADDER,3,1,4
262,2024-02-27,ROPE,___ LADDER,3,2,1
262,2024-02-27,MULLET,'80S FASHION TRENDS,0,2,2
262,2024-02-27,TUCK,GYMNASTICS POSITIONS,1,2,3
262,2024-02-27,WORD,___ LADDER,3,2,4
262,2024-02-27,PIKE,GYMNASTICS POSITIONS,1,3,1
262,2024-02-27,GOLDFISH,KINDS OF CRACKERS,2,3,2
262,2024-02-27,CORPORATE,___ LADDER,3,3,3
262,2024-02-27,HEADBAND,'80S FASHION TRENDS,0,3,4
262,2024-02-27,SPANDEX,'80S FASHION TRENDS,0,4,1
262,2024-02-27,RITZ,KINDS OF CRACKERS,2,4,2
262,2024-02-27,OYSTER,KINDS OF CRACKERS,2,4,3
262,2024-02-27,STRADDLE,GYMNASTICS POSITIONS,1,4,4
271,2024-02-28,BLUE,"CHEESES, FAMILIARLY",0,1,1
271,2024-02-28,POLE,TRACK AND FIELD EQUIPMENT,1,1,2
271,2024-02-28,CUBAN,KINDS OF HEELS,2,1,3
271,2024-02-28,SPACE,DOUBLE ___,3,1,4
271,2024-02-28,AMERICAN,"CHEESES, FAMILIARLY",0,2,1
271,2024-02-28,KITTEN,KINDS OF HEELS,2,2,2
271,2024-02-28,DUTCH,DOUBLE ___,3,2,3
271,2024-02-28,WEDGE,KINDS OF HEELS,2,2,4
271,2024-02-28,JEOPARDY,DOUBLE ___,3,3,1
271,2024-02-28,HURDLE,TRACK AND FIELD EQUIPMENT,1,3,2
271,2024-02-28,SWISS,"CHEESES, FAMILIARLY",0,3,3
271,2024-02-28,DATE,DOUBLE ___,3,3,4
271,2024-02-28,JACK,"CHEESES, FAMILIARLY",0,4,1
271,2024-02-28,HAMMER,TRACK AND FIELD EQUIPMENT,1,4,2
271,2024-02-28,STILETTO,KINDS OF HEELS,2,4,3
271,2024-02-28,JAVELIN,TRACK AND FIELD EQUIPMENT,1,4,4
268,2024-02-29,LEAP,PROPEL INTO THE AIR,0,1,1
268,2024-02-29,DAY,PERIOD,2,1,2
268,2024-02-29,SAFE,PLACE TO STORE VALUABLES,1,1,3
268,2024-02-29,TANG,ANIMALS BACKWARD,3,1,4
268,2024-02-29,FLOW,ANIMALS BACKWARD,3,2,1
268,2024-02-29,VAULT,PLACE TO STORE VALUABLES,1,2,2
268,2024-02-29,AGE,PERIOD,2,2,3
268,2024-02-29,JUMP,PROPEL INTO THE AIR,0,2,4
268,2024-02-29,SPRING,PROPEL INTO THE AIR,0,3,1
268,2024-02-29,TIME,PERIOD,2,3,2
268,2024-02-29,DRIB,ANIMALS BACKWARD,3,3,3
268,2024-02-29,CHEST,PLACE TO STORE VALUABLES,1,3,4
268,2024-02-29,ERA,PERIOD,2,4,1
268,2024-02-29,COFFER,PLACE TO STORE VALUABLES,1,4,2
268,2024-02-29,HOP,PROPEL INTO THE AIR,0,4,3
268,2024-02-29,REED,ANIMALS BACKWARD,3,4,4
263,2024-03-01,BUTTER,GARLIC BREAD INGREDIENTS,0,1,1
263,2024-03-01,FRUIT,___ BAT,3,1,2
263,2024-03-01,FANTASY,DISNEYLAND LANDS,2,1,3
263,2024-03-01,BASEBALL,___ BAT,3,1,4
263,2024-03-01,TOMORROW,DISNEYLAND LANDS,2,2,1
263,2024-03-01,GARLIC,GARLIC BREAD INGREDIENTS,0,2,2
263,2024-03-01,CRICKET,___ BAT,3,2,3
263,2024-03-01,VAMPIRE,___ BAT,3,2,4
263,2024-03-01,STAKE,WAGER,1,3,1
263,2024-03-01,FRONTIER,DISNEYLAND LANDS,2,3,2
263,2024-03-01,BET,WAGER,1,3,3
263,2024-03-01,BREAD,GARLIC BREAD INGREDIENTS,0,3,4
263,2024-03-01,PARSLEY,GARLIC BREAD INGREDIENTS,0,4,1
263,2024-03-01,RISK,WAGER,1,4,2
263,2024-03-01,ADVENTURE,DISNEYLAND LANDS,2,4,3
263,2024-03-01,GAMBLE,WAGER,1,4,4
270,2024-03-02,OKAY,WHAT “K” MIGHT MEAN,3,1,1
270,2024-03-02,COUCH,EXPRESS INDIRECTLY,2,1,2
270,2024-03-02,FOOT,UNITS IN POETRY,1,1,3
270,2024-03-02,MOLE,INTELLIGENCE OPERATIVE,0,1,4
270,2024-03-02,INTIMATE,EXPRESS INDIRECTLY,2,2,1
270,2024-03-02,SLEEPER,INTELLIGENCE OPERATIVE,0,2,2
270,2024-03-02,KELVIN,WHAT “K” MIGHT MEAN,3,2,3
270,2024-03-02,VERSE,UNITS IN POETRY,1,2,4
270,2024-03-02,SUGGEST,EXPRESS INDIRECTLY,2,3,1
270,2024-03-02,THOUSAND,WHAT “K” MIGHT MEAN,3,3,2
270,2024-03-02,LINE,UNITS IN POETRY,1,3,3
270,2024-03-02,ASSET,INTELLIGENCE OPERATIVE,0,3,4
270,2024-03-02,METER,UNITS IN POETRY,1,4,1
270,2024-03-02,AGENT,INTELLIGENCE OPERATIVE,0,4,2
270,2024-03-02,POTASSIUM,WHAT “K” MIGHT MEAN,3,4,3
270,2024-03-02,IMPLY,EXPRESS INDIRECTLY,2,4,4
269,2024-03-03,WAVE,WAYS TO GET ATTENTION,2,1,1
269,2024-03-03,DANCE,BELLY ___,3,1,2
269,2024-03-03,SEA,LARGE AMOUNT,0,1,3
269,2024-03-03,CAVE,FALL IN UNDER PRESSURE,1,1,4
269,2024-03-03,TON,LARGE AMOUNT,0,2,1
269,2024-03-03,BUCKLE,FALL IN UNDER PRESSURE,1,2,2
269,2024-03-03,FLOP,BELLY ___,3,2,3
269,2024-03-03,SNAP,WAYS TO GET ATTENTION,2,2,4
269,2024-03-03,BUTTON,BELLY ___,3,3,1
269,2024-03-03,WHISTLE,WAYS TO GET ATTENTION,2,3,2
269,2024-03-03,MASS,LARGE AMOUNT,0,3,3
269,2024-03-03,SHOUT,WAYS TO GET ATTENTION,2,3,4
269,2024-03-03,GIVE,FALL IN UNDER PRESSURE,1,4,1
269,2024-03-03,LAUGH,BELLY ___,3,4,2
269,2024-03-03,COLLAPSE,FALL IN UNDER PRESSURE,1,4,3
269,2024-03-03,SLEW,LARGE AMOUNT,0,4,4
272,2024-03-04,FELLOW,COLLEAGUE,1,1,1
272,2024-03-04,SPY,WHAT A MOLE CAN BE,3,1,2
272,2024-03-04,PEEP,SEEN DURING EASTER,2,1,3
272,2024-03-04,BIRTHMARK,WHAT A MOLE CAN BE,3,1,4
272,2024-03-04,STUDY,ROOMS IN THE GAME CLUE,0,2,1
272,2024-03-04,ANIMAL,WHAT A MOLE CAN BE,3,2,2
272,2024-03-04,PEER,COLLEAGUE,1,2,3
272,2024-03-04,UNIT,WHAT A MOLE CAN BE,3,2,4
272,2024-03-04,BUNNY,SEEN DURING EASTER,2,3,1
272,2024-03-04,HALL,ROOMS IN THE GAME CLUE,0,3,2
272,2024-03-04,ASSOCIATE,COLLEAGUE,1,3,3
272,2024-03-04,EGG,SEEN DURING EASTER,2,3,4
272,2024-03-04,LOUNGE,ROOMS IN THE GAME CLUE,0,4,1
272,2024-03-04,JELLY BEAN,SEEN DURING EASTER,2,4,2
272,2024-03-04,LIBRARY,ROOMS IN THE GAME CLUE,0,4,3
272,2024-03-04,PARTNER,COLLEAGUE,1,4,4
273,2024-03-05,SWIFT,POP MEGASTARS,0,1,1
273,2024-03-05,VEHICLE,METHOD,1,1,2
273,2024-03-05,LARGE,LIVING ___,3,1,3
273,2024-03-05,LEGEND,LIVING ___,3,1,4
273,2024-03-05,SMALL,"UNLIKELY, AS CHANCES",2,2,1
273,2024-03-05,MEANS,METHOD,1,2,2
273,2024-03-05,MEDIUM,METHOD,1,2,3
273,2024-03-05,MARS,POP MEGASTARS,0,2,4
273,2024-03-05,OUTSIDE,"UNLIKELY, AS CHANCES",2,3,1
273,2024-03-05,ROOM,LIVING ___,3,3,2
273,2024-03-05,GRANDE,POP MEGASTARS,0,3,3
273,2024-03-05,SLIM,"UNLIKELY, AS CHANCES",2,3,4
273,2024-03-05,PROOF,LIVING ___,3,4,1
273,2024-03-05,STYLES,POP MEGASTARS,0,4,2
273,2024-03-05,REMOTE,"UNLIKELY, AS CHANCES",2,4,3
273,2024-03-05,CHANNEL,METHOD,1,4,4
274,2024-03-06,CLUB,THINGS A JUGGLER JUGGLES,2,1,1
274,2024-03-06,WINDSOCK,WORDS ENDING IN CLOTHING,3,1,2
274,2024-03-06,RUNWAY,PARTS OF AN AIRPORT,0,1,3
274,2024-03-06,BEANBAG,THINGS A JUGGLER JUGGLES,2,1,4
274,2024-03-06,TURNCOAT,WORDS ENDING IN CLOTHING,3,2,1
274,2024-03-06,LAWSUIT,LEGAL TERMS,1,2,2
274,2024-03-06,TORCH,THINGS A JUGGLER JUGGLES,2,2,3
274,2024-03-06,FOXGLOVE,WORDS ENDING IN CLOTHING,3,2,4
274,2024-03-06,CLAIM,LEGAL TERMS,1,3,1
274,2024-03-06,TERMINAL,PARTS OF AN AIRPORT,0,3,2
274,2024-03-06,GUMSHOE,WORDS ENDING IN CLOTHING,3,3,3
274,2024-03-06,COMPLAINT,LEGAL TERMS,1,3,4
274,2024-03-06,HANGAR,PARTS OF AN AIRPORT,0,4,1
274,2024-03-06,RING,THINGS A JUGGLER JUGGLES,2,4,2
274,2024-03-06,ACTION,LEGAL TERMS,1,4,3
274,2024-03-06,TARMAC,PARTS OF AN AIRPORT,0,4,4
275,2024-03-07,TOE,ASSOCIATED WITH “STUB”,2,1,1
275,2024-03-07,JOINT,SHARED,0,1,2
275,2024-03-07,PIPE,___ DREAM,3,1,3
275,2024-03-07,FLUSH,RID OF CONTENTS,1,1,4
275,2024-03-07,CIGARETTE,ASSOCIATED WITH “STUB”,2,2,1
275,2024-03-07,DRAIN,RID OF CONTENTS,1,2,2
275,2024-03-07,COMMON,SHARED,0,2,3
275,2024-03-07,FEVER,___ DREAM,3,2,4
275,2024-03-07,CLEAR,RID OF CONTENTS,1,3,1
275,2024-03-07,PENCIL,ASSOCIATED WITH “STUB”,2,3,2
275,2024-03-07,AMERICAN,___ DREAM,3,3,3
275,2024-03-07,TICKET,ASSOCIATED WITH “STUB”,2,3,4
275,2024-03-07,COLLECTIVE,SHARED,0,4,1
275,2024-03-07,LUCID,___ DREAM,3,4,2
275,2024-03-07,EMPTY,RID OF CONTENTS,1,4,3
275,2024-03-07,MUTUAL,SHARED,0,4,4
276,2024-03-08,DART,THINGS TO SEW,0,1,1
276,2024-03-08,CAN,WAYS TO PRESERVE FOOD,1,1,2
276,2024-03-08,PUNCH,SHARP QUALITY,2,1,3
276,2024-03-08,HEM,THINGS TO SEW,0,1,4
276,2024-03-08,HAW,BIRDS MINUS LAST LETTER,3,2,1
276,2024-03-08,DRY,WAYS TO PRESERVE FOOD,1,2,2
276,2024-03-08,LOO,BIRDS MINUS LAST LETTER,3,2,3
276,2024-03-08,EDGE,SHARP QUALITY,2,2,4
276,2024-03-08,CONDO,BIRDS MINUS LAST LETTER,3,3,1
276,2024-03-08,SPICE,SHARP QUALITY,2,3,2
276,2024-03-08,FREEZE,WAYS TO PRESERVE FOOD,1,3,3
276,2024-03-08,PLEAT,THINGS TO SEW,0,3,4
276,2024-03-08,BITE,SHARP QUALITY,2,4,1
276,2024-03-08,HERO,BIRDS MINUS LAST LETTER,3,4,2
276,2024-03-08,SEAM,THINGS TO SEW,0,4,3
276,2024-03-08,CURE,WAYS TO PRESERVE FOOD,1,4,4
282,2024-03-09,BLANKET,UNIVERSAL,2,1,1
282,2024-03-09,CADET,SPACE ___,3,1,2
282,2024-03-09,BAR,SPACE ___,3,1,3
282,2024-03-09,SCARF,EAT VORACIOUSLY,0,1,4
282,2024-03-09,MAJOR,AREAS OF ACADEMIC FOCUS,1,2,1
282,2024-03-09,HEATER,SPACE ___,3,2,2
282,2024-03-09,GENERAL,UNIVERSAL,2,2,3
282,2024-03-09,STATION,SPACE ___,3,2,4
282,2024-03-09,WOLF,EAT VORACIOUSLY,0,3,1
282,2024-03-09,DEGREE,AREAS OF ACADEMIC FOCUS,1,3,2
282,2024-03-09,DOWN,EAT VORACIOUSLY,0,3,3
282,2024-03-09,CONCENTRATION,AREAS OF ACADEMIC FOCUS,1,3,4
282,2024-03-09,BROAD,UNIVERSAL,2,4,1
282,2024-03-09,INHALE,EAT VORACIOUSLY,0,4,2
282,2024-03-09,MINOR,AREAS OF ACADEMIC FOCUS,1,4,3
282,2024-03-09,SWEEPING,UNIVERSAL,2,4,4
279,2024-03-10,STICK,THINGS A DOG CAN FETCH,0,1,1
279,2024-03-10,SHIFT,MAC KEYBOARD KEYS,2,1,2
279,2024-03-10,BONE,THINGS A DOG CAN FETCH,0,1,3
279,2024-03-10,HIDE,CONCEAL,1,1,4
279,2024-03-10,BLANK,EXPERIENCE A MEMORY LAPSE,3,2,1
279,2024-03-10,BLOCK,CONCEAL,1,2,2
279,2024-03-10,SPACE,EXPERIENCE A MEMORY LAPSE,3,2,3
279,2024-03-10,BALL,THINGS A DOG CAN FETCH,0,2,4
279,2024-03-10,OBSCURE,CONCEAL,1,3,1
279,2024-03-10,COMMAND,MAC KEYBOARD KEYS,2,3,2
279,2024-03-10,FLAKE,EXPERIENCE A MEMORY LAPSE,3,3,3
279,2024-03-10,COVER,CONCEAL,1,3,4
279,2024-03-10,CONTROL,MAC KEYBOARD KEYS,2,4,1
279,2024-03-10,FORGET,EXPERIENCE A MEMORY LAPSE,3,4,2
279,2024-03-10,FRISBEE,THINGS A DOG CAN FETCH,0,4,3
279,2024-03-10,OPTION,MAC KEYBOARD KEYS,2,4,4
284,2024-03-11,BABY,TREAT WITH EXCESSIVE CARE,0,1,1
284,2024-03-11,CRADLE,CAT’S ___,3,1,2
284,2024-03-11,CAN,BACKSIDE,1,1,3
284,2024-03-11,MEOW,CAT’S ___,3,1,4
284,2024-03-11,BOOTY,BACKSIDE,1,2,1
284,2024-03-11,TOWEL,THINGS IN A SPA LOCKER ROOM,2,2,2
284,2024-03-11,PAJAMAS,CAT’S ___,3,2,3
284,2024-03-11,MOTHER,TREAT WITH EXCESSIVE CARE,0,2,4
284,2024-03-11,SPOIL,TREAT WITH EXCESSIVE CARE,0,3,1
284,2024-03-11,EYE,CAT’S ___,3,3,2
284,2024-03-11,SLIPPERS,THINGS IN A SPA LOCKER ROOM,2,3,3
284,2024-03-11,REAR,BACKSIDE,1,3,4
284,2024-03-11,ROBE,THINGS IN A SPA LOCKER ROOM,2,4,1
284,2024-03-11,PAMPER,TREAT WITH EXCESSIVE CARE,0,4,2
284,2024-03-11,BUM,BACKSIDE,1,4,3
284,2024-03-11,WASHCLOTH,THINGS IN A SPA LOCKER ROOM,2,4,4
283,2024-03-12,GOLDEN,"DOG BREEDS, INFORMALLY",2,1,1
283,2024-03-12,HOWL,FAMOUS POEMS,3,1,2
283,2024-03-12,RANK,SECTION,0,1,3
283,2024-03-12,PIT,"DOG BREEDS, INFORMALLY",2,1,4
283,2024-03-12,IF,FAMOUS POEMS,3,2,1
283,2024-03-12,BOSTON,"DOG BREEDS, INFORMALLY",2,2,2
283,2024-03-12,AND,INCLUDING,1,2,3
283,2024-03-12,HARLEM,FAMOUS POEMS,3,2,4
283,2024-03-12,PLUS,INCLUDING,1,3,1
283,2024-03-12,CLASS,SECTION,0,3,2
283,2024-03-12,WITH,INCLUDING,1,3,3
283,2024-03-12,DIVISION,SECTION,0,3,4
283,2024-03-12,TIER,SECTION,0,4,1
283,2024-03-12,DADDY,FAMOUS POEMS,3,4,2
283,2024-03-12,LAB,"DOG BREEDS, INFORMALLY",2,4,3
283,2024-03-12,ALSO,INCLUDING,1,4,4
281,2024-03-13,PRINCESS,GEMSTONE CUTS,3,1,1
281,2024-03-13,CANDY,HALLOWEEN PURCHASES,0,1,2
281,2024-03-13,BEAN,FOOD SLANG FOR HEAD,2,1,3
281,2024-03-13,LICORICE,PLANTS WITH SIMILAR FLAVORS,1,1,4
281,2024-03-13,PUMPKIN,HALLOWEEN PURCHASES,0,2,1
281,2024-03-13,MELON,FOOD SLANG FOR HEAD,2,2,2
281,2024-03-13,BAGUETTE,GEMSTONE CUTS,3,2,3
281,2024-03-13,EMERALD,GEMSTONE CUTS,3,2,4
281,2024-03-13,RADIANT,GEMSTONE CUTS,3,3,1
281,2024-03-13,COSTUME,HALLOWEEN PURCHASES,0,3,2
281,2024-03-13,NOODLE,FOOD SLANG FOR HEAD,2,3,3
281,2024-03-13,FENNEL,PLANTS WITH SIMILAR FLAVORS,1,3,4
281,2024-03-13,TARRAGON,PLANTS WITH SIMILAR FLAVORS,1,4,1
281,2024-03-13,NUT,FOOD SLANG FOR HEAD,2,4,2
281,2024-03-13,ANISE,PLANTS WITH SIMILAR FLAVORS,1,4,3
281,2024-03-13,DECORATIONS,HALLOWEEN PURCHASES,0,4,4
277,2024-03-14,PIE,HOMOPHONES OF GREEK LETTERS,2,1,1
277,2024-03-14,DAY,___-O,3,1,2
277,2024-03-14,NEW,HOMOPHONES OF GREEK LETTERS,2,1,3
277,2024-03-14,WINNER,BOX OFFICE VICTORY,0,1,4
277,2024-03-14,SPIKE,VOLLEYBALL MOVES,1,2,1
277,2024-03-14,ROW,HOMOPHONES OF GREEK LETTERS,2,2,2
277,2024-03-14,HIT,BOX OFFICE VICTORY,0,2,3
277,2024-03-14,JELL,___-O,3,2,4
277,2024-03-14,SUCCESS,BOX OFFICE VICTORY,0,3,1
277,2024-03-14,BUMP,VOLLEYBALL MOVES,1,3,2
277,2024-03-14,JACKIE,___-O,3,3,3
277,2024-03-14,SET,VOLLEYBALL MOVES,1,3,4
277,2024-03-14,DADDY,___-O,3,4,1
277,2024-03-14,MOO,HOMOPHONES OF GREEK LETTERS,2,4,2
277,2024-03-14,SERVE,VOLLEYBALL MOVES,1,4,3
277,2024-03-14,SMASH,BOX OFFICE VICTORY,0,4,4
285,2024-03-15,DIRTY,PLAY ___,3,1,1
285,2024-03-15,SORRY,“MY MISTAKE!”,1,1,2
285,2024-03-15,TRASH,CRITICIZE,0,1,3
285,2024-03-15,DATE,PLAY ___,3,1,4
285,2024-03-15,KNOCK,CRITICIZE,0,2,1
285,2024-03-15,OUT,ALIBI,2,2,2
285,2024-03-15,OOPS,“MY MISTAKE!”,1,2,3
285,2024-03-15,EXCUSE,ALIBI,2,2,4
285,2024-03-15,DOH,PLAY ___,3,3,1
285,2024-03-15,BLAST,CRITICIZE,0,3,2
285,2024-03-15,APOLOGIES,“MY MISTAKE!”,1,3,3
285,2024-03-15,DEAD,PLAY ___,3,3,4
285,2024-03-15,DEFENSE,ALIBI,2,4,1
285,2024-03-15,PARDON,“MY MISTAKE!”,1,4,2
285,2024-03-15,SLAM,CRITICIZE,0,4,3
285,2024-03-15,REASON,ALIBI,2,4,4
280,2024-03-16,SHRINK,GET SMALLER,0,1,1
280,2024-03-16,PILOT,NOTABLE TV EPISODES,3,1,2
280,2024-03-16,BUSINESS,AIRLINE CLASSES,1,1,3
280,2024-03-16,CONTRACT,GET SMALLER,0,1,4
280,2024-03-16,COACH,AIRLINE CLASSES,1,2,1
280,2024-03-16,VET,"EXAMINE, AS AN APPLICANT",2,2,2
280,2024-03-16,SPECIAL,NOTABLE TV EPISODES,3,2,3
280,2024-03-16,PREMIUM,AIRLINE CLASSES,1,2,4
280,2024-03-16,REVIEW,"EXAMINE, AS AN APPLICANT",2,3,1
